Id,Sales
5638,5475.0
5639,6101.0
5640,5317.0
5641,6808.0
5642,2655.0
5643,4731.0
5644,5046.0
5645,4608.0
5646,3658.0
5647,6386.0
5648,6726.0
5649,4201.0
5650,6067.0
5651,6087.0
5652,7770.0
5653,4254.0
5654,5528.0
5655,5171.0
5656,6575.0
5657,6837.0
5658,3528.0
5659,6352.0
5660,6669.0
5661,6071.0
5662,4186.0
5663,3026.0
5664,6508.0
5665,5129.0
5666,7449.0
5667,6076.0
5668,4359.0
5669,7426.0
5670,4681.0
5671,5257.0
5672,6779.0
5673,4177.0
5674,6542.0
5675,9073.0
5676,6675.0
5677,3615.0
5678,4768.0
5679,3893.0
5680,2454.0
5681,6727.0
5682,5014.0
5683,6969.0
5684,3639.0
5685,5992.0
5686,5407.0
5687,8604.0
5688,4269.0
5689,4898.0
5690,4490.0
5691,6529.0
5692,4940.0
5693,6463.0
5694,6801.0
5695,7875.0
5696,6198.0
5697,6191.0
5698,5296.0
5699,3837.0
5700,4840.0
5701,9380.0
5702,8344.0
5703,5704.0
5704,13292.0
5705,4502.0
5706,4669.0
5707,4598.0
5708,7663.0
5709,8211.0
5710,5992.0
5711,6898.0
5712,7178.0
5713,6276.0
5714,5253.0
5715,4758.0
5716,4284.0
5717,4403.0
5718,3545.0
5719,4225.0
5720,7446.0
5721,13362.0
5722,5413.0
5723,4722.0
5724,5354.0
5725,3266.0
5726,5698.0
5727,3338.0
5728,8254.0
5729,5600.0
5730,5274.0
5731,11089.0
5732,9557.0
5733,4871.0
5734,6182.0
5735,3211.0
5736,4570.0
5737,4763.0
5738,7855.0
5739,3986.0
5740,3723.0
5741,4704.0
5742,5022.0
5743,6144.0
5744,5552.0
5745,3290.0
5746,6798.0
5747,6616.0
5748,6419.0
5749,3926.0
5750,3688.0
5751,6250.0
5752,3554.0
5753,8677.0
5754,4444.0
5755,4439.0
5756,5892.0
5757,5010.0
5758,4365.0
5759,5688.0
5760,5478.0
5761,8648.0
5762,7992.0
5763,5465.0
5764,3385.0
5765,4752.0
5766,6766.0
5767,4341.0
5768,4889.0
5769,5270.0
5770,10413.0
5771,6280.0
5772,5159.0
5773,6043.0
5774,3695.0
5775,7954.0
5776,4825.0
5777,10161.0
5778,5627.0
5779,4923.0
5780,4462.0
5781,3096.0
5782,5867.0
5783,16096.0
5784,3473.0
5785,4423.0
5786,7940.0
5787,5895.0
5788,5251.0
5789,7175.0
5790,5014.0
5791,4767.0
5792,3724.0
5793,8332.0
5794,4707.0
5795,6300.0
5796,6610.0
5797,4084.0
5798,7091.0
5799,5149.0
5800,2971.0
5801,7391.0
5802,6920.0
5803,3499.0
5804,6696.0
5805,5977.0
5806,4230.0
5807,8424.0
5808,5715.0
5809,7573.0
5810,4049.0
5811,4352.0
5812,6053.0
5813,3045.0
5814,6594.0
5815,3189.0
5816,4995.0
5817,4113.0
5818,4945.0
5819,4375.0
5820,5655.0
5821,6188.0
5822,6934.0
5823,4977.0
5824,6738.0
5825,5213.0
5826,6588.0
5827,8202.0
5828,5593.0
5829,2943.0
5830,4936.0
5831,6248.0
5832,4002.0
5833,10563.0
5834,5000.0
5835,6370.0
5836,8537.0
5837,5217.0
5838,3480.0
5839,9007.0
5840,8995.0
5841,5167.0
5842,7098.0
5843,8187.0
5844,5448.0
5845,4269.0
5846,5857.0
5847,4495.0
5848,4783.0
5849,6394.0
5850,4154.0
5851,5495.0
5852,6344.0
5853,5176.0
5854,6868.0
5855,5167.0
5856,5638.0
5857,3208.0
5858,6631.0
5859,6067.0
5860,5166.0
5861,5868.0
5862,6151.0
5863,8098.0
5864,5017.0
5865,4220.0
5866,5523.0
5867,6478.0
5868,6616.0
5869,4010.0
5870,3741.0
5871,6992.0
5872,5855.0
5873,4956.0
5874,6502.0
5875,5872.0
5876,5654.0
5877,4115.0
5878,3282.0
5879,5919.0
5880,5937.0
5881,5305.0
5882,7816.0
5883,6704.0
5884,4003.0
5885,7542.0
5886,2914.0
5887,2642.0
5888,5329.0
5889,9212.0
5890,6901.0
5891,5874.0
5892,3701.0
5893,6058.0
5894,7171.0
5895,4925.0
5896,7036.0
5897,4939.0
5898,3612.0
5899,4241.0
5900,4925.0
5901,4820.0
5902,3757.0
5903,4615.0
5904,3519.0
5905,6519.0
5906,5467.0
5907,4411.0
5908,5568.0
5909,6269.0
5910,4034.0
5911,3678.0
5912,7756.0
5913,6494.0
5914,5413.0
5915,3187.0
5916,9317.0
5917,5558.0
5918,4491.0
5919,7858.0
5920,7078.0
5921,6392.0
5922,5375.0
5923,6233.0
5924,7855.0
5925,10273.0
5926,3484.0
5927,3919.0
5928,4778.0
5929,5651.0
5930,5355.0
5931,6131.0
5932,7512.0
5933,5285.0
5934,3719.0
5935,5265.0
5936,7039.0
5937,4156.0
5938,5969.0
5939,3210.0
5940,6688.0
5941,5902.0
5942,6510.0
5943,7246.0
5944,5244.0
5945,3504.0
5946,5773.0
5947,5856.0
5948,7266.0
5949,6488.0
5950,6578.0
5951,5006.0
5952,3826.0
5953,7875.0
5954,3480.0
5955,9657.0
5956,5386.0
5957,3977.0
5958,5940.0
5959,5076.0
5960,5837.0
5961,6317.0
5962,2873.0
5963,4004.0
5964,5629.0
5965,7931.0
5966,8687.0
5967,4723.0
5968,5086.0
5969,5800.0
5970,5560.0
5971,4409.0
5972,8724.0
5973,7389.0
5974,9917.0
5975,3900.0
5976,4754.0
5977,8473.0
5978,6409.0
5979,4172.0
5980,8813.0
5981,5911.0
5982,4300.0
5983,4371.0
5984,3684.0
5985,4294.0
5986,5081.0
5987,4276.0
5988,4367.0
5989,8676.0
5990,5997.0
5991,17771.0
5992,5791.0
5993,3711.0
5994,5712.0
5995,7352.0
5996,4360.0
5997,5305.0
5998,4547.0
5999,6386.0
6000,6136.0
6001,3693.0
6002,4379.0
6003,5292.0
6004,6272.0
6005,5308.0
6006,5996.0
6007,4289.0
6008,3741.0
6009,4287.0
6010,7471.0
6011,8418.0
6012,7120.0
6013,5803.0
6014,3804.0
6015,4757.0
6016,3183.0
6017,6762.0
6018,7612.0
6019,7861.0
6020,4516.0
6021,3632.0
6022,3821.0
6023,4372.0
6024,7961.0
6025,5249.0
6026,4314.0
6027,4057.0
6028,5465.0
6029,3175.0
6030,6165.0
6031,3261.0
6032,5951.0
6033,5771.0
6034,4559.0
6035,5827.0
6036,5615.0
6037,3838.0
6038,5113.0
6039,5448.0
6040,8442.0
6041,4892.0
6042,6349.0
6043,6136.0
6044,7557.0
6045,5164.0
6046,7483.0
6047,3455.0
6048,3596.0
6049,4870.0
6050,4909.0
6051,7594.0
6052,5932.0
6053,4437.0
6054,5938.0
6055,5769.0
6056,7449.0
6057,3224.0
6058,10857.0
6059,3628.0
6060,4842.0
6061,6774.0
6062,4388.0
6063,4513.0
6064,4798.0
6065,5706.0
6066,4103.0
6067,4209.0
6068,6499.0
6069,5908.0
6070,5234.0
6071,3656.0
6072,5928.0
6073,8993.0
6074,5301.0
6075,4003.0
6076,5466.0
6077,5120.0
6078,6153.0
6079,6066.0
6080,3074.0
6081,5906.0
6082,4856.0
6083,5559.0
6084,6075.0
6085,3500.0
6086,4785.0
6087,3933.0
6088,5782.0
6089,7432.0
6090,4036.0
6091,4081.0
6092,5031.0
6093,4617.0
6094,4535.0
6095,6537.0
6096,5202.0
6097,5913.0
6098,4488.0
6099,3696.0
6100,4798.0
6101,6798.0
6102,6565.0
6103,6303.0
6104,6515.0
6105,4194.0
6106,6798.0
6107,4205.0
6108,5543.0
6109,7071.0
6110,5295.0
6111,7967.0
6112,6761.0
6113,6188.0
6114,4610.0
6115,5981.0
6116,6130.0
6117,4802.0
6118,3364.0
6119,4395.0
6120,6025.0
6121,5379.0
6122,3911.0
6123,6708.0
6124,5660.0
6125,5280.0
6126,4466.0
6127,4101.0
6128,5743.0
6129,5660.0
6130,5157.0
6131,4191.0
6132,4005.0
6133,5259.0
6134,3056.0
6135,5235.0
6136,3738.0
6137,6916.0
6138,5870.0
6139,5562.0
6140,7048.0
6141,4134.0
6142,4236.0
6143,8305.0
6144,5298.0
6145,6346.0
6146,6205.0
6147,4314.0
6148,4784.0
6149,4593.0
6150,5560.0
6151,8876.0
6152,4805.0
6153,2443.0
6154,4240.0
6155,6508.0
6156,7332.0
6157,4750.0
6158,5594.0
6159,3724.0
6160,3995.0
6161,2528.0
6162,3892.0
6163,4726.0
6164,5292.0
6165,5664.0
6166,4585.0
6167,6489.0
6168,7045.0
6169,6119.0
6170,3779.0
6171,7560.0
6172,8401.0
6173,4742.0
6174,5898.0
6175,3969.0
6176,5168.0
6177,3147.0
6178,5649.0
6179,3923.0
6180,7327.0
6181,5552.0
6182,6459.0
6183,6413.0
6184,4381.0
6185,6488.0
6186,15591.0
6187,8404.0
6188,4359.0
6189,2284.0
6190,5060.0
6191,7173.0
6192,5304.0
6193,9269.0
6194,16912.0
6195,3109.0
6196,3887.0
6197,7279.0
6198,3920.0
6199,6753.0
6200,5111.0
6201,5785.0
6202,3232.0
6203,5624.0
6204,5315.0
6205,5832.0
6206,6943.0
6207,5403.0
6208,4687.0
6209,5857.0
6210,4116.0
6211,4303.0
6212,6593.0
6213,4278.0
6214,4878.0
6215,5554.0
6216,4616.0
6217,4249.0
6218,5698.0
6219,5435.0
6220,6934.0
6221,5344.0
6222,5322.0
6223,4559.0
6224,2942.0
6225,5182.0
6226,5701.0
6227,4099.0
6228,3678.0
6229,7375.0
6230,5426.0
6231,6778.0
6232,5192.0
6233,4409.0
6234,4121.0
6235,3787.0
6236,7712.0
6237,4129.0
6238,6137.0
6239,11541.0
6240,5781.0
6241,5058.0
6242,4033.0
6243,3515.0
6244,5381.0
6245,3401.0
6246,4929.0
6247,7839.0
6248,4291.0
6249,9984.0
6250,10727.0
6251,4118.0
6252,5924.0
6253,4164.0
6254,5304.0
6255,4143.0
6256,9101.0
6257,5825.0
6258,6482.0
6259,3609.0
6260,5624.0
6261,4069.0
6262,7635.0
6263,5473.0
6264,4791.0
6265,5407.0
6266,4448.0
6267,6564.0
6268,7466.0
6269,4711.0
6270,8243.0
6271,5574.0
6272,7535.0
6273,3739.0
6274,4313.0
6275,4070.0
6276,7464.0
6277,5523.0
6278,5945.0
6279,5391.0
6280,7078.0
6281,3859.0
6282,5818.0
6283,5005.0
6284,2997.0
6285,11308.0
6286,14246.0
6287,5672.0
6288,6275.0
6289,7135.0
6290,8133.0
6291,8443.0
6292,4247.0
6293,5590.0
6294,4695.0
6295,6535.0
6296,3241.0
6297,4313.0
6298,4296.0
6299,4696.0
6300,5986.0
6301,3881.0
6302,3512.0
6303,4851.0
6304,3381.0
6305,3709.0
6306,4350.0
6307,4855.0
6308,7316.0
6309,7352.0
6310,5701.0
6311,5135.0
6312,5040.0
6313,9287.0
6314,6053.0
6315,3987.0
6316,3689.0
6317,7522.0
6318,3799.0
6319,5397.0
6320,2511.0
6321,3886.0
6322,5892.0
6323,4819.0
6324,4693.0
6325,7005.0
6326,7536.0
6327,8580.0
6328,4579.0
6329,8535.0
6330,2609.0
6331,4003.0
6332,4869.0
6333,3413.0
6334,6782.0
6335,3710.0
6336,4344.0
6337,6689.0
6338,8875.0
6339,7042.0
6340,4476.0
6341,4029.0
6342,6979.0
6343,6001.0
6344,4819.0
6345,4164.0
6346,5856.0
6347,6751.0
6348,3824.0
6349,4877.0
6350,6250.0
6351,5952.0
6352,11262.0
6353,5199.0
6354,10136.0
6355,5549.0
6356,4176.0
6357,2615.0
6358,4946.0
6359,4686.0
6360,3952.0
6361,6561.0
6362,3993.0
6363,3384.0
6364,5395.0
6365,3070.0
6366,6654.0
6367,5411.0
6368,6320.0
6369,6427.0
6370,3984.0
6371,7325.0
6372,5813.0
6373,4145.0
6374,4515.0
6375,4427.0
6376,8485.0
6377,5353.0
6378,3840.0
6379,5885.0
6380,7061.0
6381,5340.0
6382,4944.0
6383,6771.0
6384,4650.0
6385,4381.0
6386,4658.0
6387,7357.0
6388,4292.0
6389,4873.0
6390,4660.0
6391,4064.0
6392,3236.0
6393,4172.0
6394,6616.0
6395,6755.0
6396,8646.0
6397,9010.0
6398,6285.0
6399,4187.0
6400,4086.0
6401,8626.0
6402,7967.0
6403,5614.0
6404,6473.0
6405,6709.0
6406,4486.0
6407,3077.0
6408,9236.0
6409,4426.0
6410,5231.0
6411,5178.0
6412,1997.0
6413,8699.0
6414,4816.0
6415,3945.0
6416,3845.0
6417,4363.0
6418,5251.0
6419,5867.0
6420,5489.0
6421,3532.0
6422,3900.0
6423,3406.0
6424,2700.0
6425,5282.0
6426,15359.0
6427,4338.0
6428,4468.0
6429,4986.0
6430,3985.0
6431,3937.0
6432,3838.0
6433,3462.0
6434,5974.0
6435,5484.0
6436,3221.0
6437,6833.0
6438,3915.0
6439,4154.0
6440,6560.0
6441,6516.0
6442,7899.0
6443,4092.0
6444,5403.0
6445,3653.0
6446,4342.0
6447,12159.0
6448,7705.0
6449,4979.0
6450,3422.0
6451,4088.0
6452,4750.0
6453,3549.0
6454,8078.0
6455,3866.0
6456,4749.0
6457,5665.0
6458,3838.0
6459,4999.0
6460,5302.0
6461,6326.0
6462,5575.0
6463,3295.0
6464,4961.0
6465,5532.0
6466,7332.0
6467,6869.0
6468,5500.0
6469,3321.0
6470,6332.0
6471,4422.0
6472,3363.0
6473,5531.0
6474,5728.0
6475,4884.0
6476,4758.0
6477,4927.0
6478,5817.0
6479,4388.0
6480,5804.0
6481,5945.0
6482,4443.0
6483,7237.0
6484,4804.0
6485,3798.0
6486,9197.0
6487,4541.0
6488,2882.0
6489,5942.0
6490,7367.0
6491,8574.0
6492,3991.0
6493,4716.0
6494,5313.0
6495,5920.0
6496,4770.0
6497,6194.0
6498,2467.0
6499,4549.0
6500,4613.0
6501,4209.0
6502,3566.0
6503,5641.0
6504,6137.0
6505,4054.0
6506,6076.0
6507,5527.0
6508,6867.0
6509,3909.0
6510,5372.0
6511,5008.0
6512,5811.0
6513,6242.0
6514,3261.0
6515,5862.0
6516,6171.0
6517,5555.0
6518,4030.0
6519,2851.0
6520,6121.0
6521,4960.0
6522,6701.0
6523,5375.0
6524,4296.0
6525,6680.0
6526,4659.0
6527,4805.0
6528,6520.0
6529,4017.0
6530,6217.0
6531,8266.0
6532,6620.0
6533,3386.0
6534,4389.0
6535,3839.0
6536,2385.0
6537,6225.0
6538,4536.0
6539,6460.0
6540,3367.0
6541,5548.0
6542,5277.0
6543,8311.0
6544,3800.0
6545,4474.0
6546,4120.0
6547,6247.0
6548,4516.0
6549,5974.0
6550,6344.0
6551,7785.0
6552,5530.0
6553,5499.0
6554,4748.0
6555,3609.0
6556,4418.0
6557,8312.0
6558,7577.0
6559,5145.0
6560,12092.0
6561,4422.0
6562,4297.0
6563,4514.0
6564,6868.0
6565,7613.0
6566,5488.0
6567,6052.0
6568,6449.0
6569,6094.0
6570,4707.0
6571,4406.0
6572,3954.0
6573,4020.0
6574,3401.0
6575,3996.0
6576,6842.0
6577,13085.0
6578,5172.0
6579,4535.0
6580,5323.0
6581,3026.0
6582,5107.0
6583,3033.0
6584,7888.0
6585,5031.0
6586,4905.0
6587,10333.0
6588,8721.0
6589,4680.0
6590,6104.0
6591,2872.0
6592,4443.0
6593,4439.0
6594,7067.0
6595,3687.0
6596,3322.0
6597,4643.0
6598,4410.0
6599,5945.0
6600,5067.0
6601,3177.0
6602,5982.0
6603,6157.0
6604,5687.0
6605,3602.0
6606,3394.0
6607,5798.0
6608,3457.0
6609,8065.0
6610,4056.0
6611,4038.0
6612,5555.0
6613,4570.0
6614,4000.0
6615,5248.0
6616,5093.0
6617,8168.0
6618,7444.0
6619,4791.0
6620,3239.0
6621,4640.0
6622,6577.0
6623,4042.0
6624,4505.0
6625,4937.0
6626,9921.0
6627,5971.0
6628,4741.0
6629,5672.0
6630,3646.0
6631,7343.0
6632,4613.0
6633,9769.0
6634,5118.0
6635,4354.0
6636,4007.0
6637,2869.0
6638,5592.0
6639,14955.0
6640,3213.0
6641,3946.0
6642,7475.0
6643,5649.0
6644,5269.0
6645,6511.0
6646,4629.0
6647,4389.0
6648,3429.0
6649,7647.0
6650,4557.0
6651,5941.0
6652,5952.0
6653,3948.0
6654,6578.0
6655,4599.0
6656,2708.0
6657,6768.0
6658,6396.0
6659,3409.0
6660,6013.0
6661,5349.0
6662,3816.0
6663,7538.0
6664,5006.0
6665,7067.0
6666,3777.0
6667,3909.0
6668,5525.0
6669,2944.0
6670,6286.0
6671,3099.0
6672,4978.0
6673,3835.0
6674,4450.0
6675,4324.0
6676,5218.0
6677,5481.0
6678,6357.0
6679,4792.0
6680,6441.0
6681,5235.0
6682,6481.0
6683,7803.0
6684,5340.0
6685,2645.0
6686,4810.0
6687,5774.0
6688,3895.0
6689,9649.0
6690,4819.0
6691,6309.0
6692,8291.0
6693,4965.0
6694,3220.0
6695,8573.0
6696,8299.0
6697,4645.0
6698,6857.0
6699,7354.0
6700,5135.0
6701,4171.0
6702,5435.0
6703,4363.0
6704,4693.0
6705,5837.0
6706,3848.0
6707,5170.0
6708,5690.0
6709,5025.0
6710,6231.0
6711,4772.0
6712,5522.0
6713,3085.0
6714,6318.0
6715,5621.0
6716,4792.0
6717,5621.0
6718,5574.0
6719,7680.0
6720,4576.0
6721,4114.0
6722,4852.0
6723,5690.0
6724,6128.0
6725,3710.0
6726,3407.0
6727,6722.0
6728,5278.0
6729,4759.0
6730,5966.0
6731,5326.0
6732,5431.0
6733,3704.0
6734,3035.0
6735,5321.0
6736,5286.0
6737,5026.0
6738,7731.0
6739,6446.0
6740,3851.0
6741,7074.0
6742,2824.0
6743,2470.0
6744,4891.0
6745,9113.0
6746,6337.0
6747,5487.0
6748,3636.0
6749,5654.0
6750,7136.0
6751,4652.0
6752,6683.0
6753,4731.0
6754,3597.0
6755,4094.0
6756,4690.0
6757,4553.0
6758,3470.0
6759,4114.0
6760,3428.0
6761,6316.0
6762,5366.0
6763,4141.0
6764,5179.0
6765,5611.0
6766,3941.0
6767,3649.0
6768,6969.0
6769,6164.0
6770,5025.0
6771,3026.0
6772,9032.0
6773,4851.0
6774,4163.0
6775,7284.0
6776,6911.0
6777,5931.0
6778,4851.0
6779,5945.0
6780,7411.0
6781,10402.0
6782,3465.0
6783,3558.0
6784,4107.0
6785,5374.0
6786,4885.0
6787,5937.0
6788,6952.0
6789,4933.0
6790,3366.0
6791,5010.0
6792,6472.0
6793,3903.0
6794,5277.0
6795,3168.0
6796,5928.0
6797,5661.0
6798,6045.0
6799,6918.0
6800,4834.0
6801,3133.0
6802,5169.0
6803,5625.0
6804,6664.0
6805,6056.0
6806,5940.0
6807,4649.0
6808,3529.0
6809,7522.0
6810,3398.0
6811,9071.0
6812,4928.0
6813,3566.0
6814,5589.0
6815,4825.0
6816,5437.0
6817,5880.0
6818,2756.0
6819,3624.0
6820,5265.0
6821,7216.0
6822,8402.0
6823,4120.0
6824,5000.0
6825,5718.0
6826,4986.0
6827,4061.0
6828,7975.0
6829,6839.0
6830,9610.0
6831,3590.0
6832,4463.0
6833,7860.0
6834,6179.0
6835,4013.0
6836,7803.0
6837,5756.0
6838,3855.0
6839,4139.0
6840,3467.0
6841,4004.0
6842,4919.0
6843,3868.0
6844,4061.0
6845,7847.0
6846,5549.0
6847,16897.0
6848,5069.0
6849,3704.0
6850,5499.0
6851,7446.0
6852,4281.0
6853,5414.0
6854,4619.0
6855,6374.0
6856,6081.0
6857,3681.0
6858,4458.0
6859,5240.0
6860,6181.0
6861,5259.0
6862,5764.0
6863,4184.0
6864,3677.0
6865,4231.0
6866,7576.0
6867,8333.0
6868,6931.0
6869,5649.0
6870,3661.0
6871,4699.0
6872,3167.0
6873,6898.0
6874,7468.0
6875,7611.0
6876,4498.0
6877,3616.0
6878,3780.0
6879,4252.0
6880,8063.0
6881,5191.0
6882,4186.0
6883,3889.0
6884,5472.0
6885,3231.0
6886,5891.0
6887,3195.0
6888,5664.0
6889,5436.0
6890,4649.0
6891,5795.0
6892,5356.0
6893,3790.0
6894,5106.0
6895,5362.0
6896,8295.0
6897,4765.0
6898,6169.0
6899,6128.0
6900,7544.0
6901,5122.0
6902,7346.0
6903,3361.0
6904,3702.0
6905,4826.0
6906,4745.0
6907,7258.0
6908,5807.0
6909,4412.0
6910,5781.0
6911,5616.0
6912,7262.0
6913,3203.0
6914,10914.0
6915,3610.0
6916,4693.0
6917,6758.0
6918,4258.0
6919,4516.0
6920,4707.0
6921,5507.0
6922,4053.0
6923,4117.0
6924,6139.0
6925,5812.0
6926,5144.0
6927,3593.0
6928,5998.0
6929,8531.0
6930,5359.0
6931,4010.0
6932,5409.0
6933,5149.0
6934,5946.0
6935,5819.0
6936,3141.0
6937,5895.0
6938,4974.0
6939,5493.0
6940,6116.0
6941,3579.0
6942,4737.0
6943,3916.0
6944,5675.0
6945,7277.0
6946,4015.0
6947,4089.0
6948,4919.0
6949,4563.0
6950,4464.0
6951,6356.0
6952,5061.0
6953,5902.0
6954,4374.0
6955,3746.0
6956,4705.0
6957,6595.0
6958,6544.0
6959,6087.0
6960,6297.0
6961,4021.0
6962,6753.0
6963,4265.0
6964,5414.0
6965,6806.0
6966,5250.0
6967,8059.0
6968,6649.0
6969,5880.0
6970,4474.0
6971,6089.0
6972,6081.0
6973,4710.0
6974,3225.0
6975,4364.0
6976,5824.0
6977,5288.0
6978,3929.0
6979,6698.0
6980,5584.0
6981,5030.0
6982,4366.0
6983,4069.0
6984,5836.0
6985,5569.0
6986,4905.0
6987,4129.0
6988,3837.0
6989,5116.0
6990,3058.0
6991,5237.0
6992,3729.0
6993,6818.0
6994,5783.0
6995,5469.0
6996,6714.0
6997,4144.0
6998,4076.0
6999,8448.0
7000,5218.0
7001,6263.0
7002,6177.0
7003,4190.0
7004,4742.0
7005,4499.0
7006,5574.0
7007,8845.0
7008,4860.0
7009,2432.0
7010,4280.0
7011,6432.0
7012,7192.0
7013,4751.0
7014,5560.0
7015,3671.0
7016,3934.0
7017,2578.0
7018,4033.0
7019,4659.0
7020,5185.0
7021,5654.0
7022,4570.0
7023,6390.0
7024,7014.0
7025,6009.0
7026,3668.0
7027,7577.0
7028,8231.0
7029,4696.0
7030,5883.0
7031,3906.0
7032,5075.0
7033,3114.0
7034,5565.0
7035,3872.0
7036,7402.0
7037,5467.0
7038,6247.0
7039,6528.0
7040,4318.0
7041,6413.0
7042,15825.0
7043,8262.0
7044,4375.0
7045,2239.0
7046,4990.0
7047,7060.0
7048,4979.0
7049,9226.0
7050,16400.0
7051,3007.0
7052,3898.0
7053,7185.0
7054,3993.0
7055,6731.0
7056,5005.0
7057,5729.0
7058,0.0
7059,5397.0
7060,5209.0
7061,5878.0
7062,6678.0
7063,5114.0
7064,4631.0
7065,5763.0
7066,4070.0
7067,4275.0
7068,6218.0
7069,4239.0
7070,4770.0
7071,5600.0
7072,4666.0
7073,4185.0
7074,5690.0
7075,5302.0
7076,6466.0
7077,5153.0
7078,5297.0
7079,4626.0
7080,2944.0
7081,5051.0
7082,5732.0
7083,4062.0
7084,3482.0
7085,7354.0
7086,5329.0
7087,6816.0
7088,5333.0
7089,4270.0
7090,4148.0
7091,3775.0
7092,7535.0
7093,3948.0
7094,6087.0
7095,11476.0
7096,5805.0
7097,5047.0
7098,3989.0
7099,3572.0
7100,5391.0
7101,3419.0
7102,4937.0
7103,7945.0
7104,4268.0
7105,9748.0
7106,10773.0
7107,4060.0
7108,5895.0
7109,4133.0
7110,5301.0
7111,4169.0
7112,8819.0
7113,5702.0
7114,6494.0
7115,3539.0
7116,5616.0
7117,3874.0
7118,7291.0
7119,5375.0
7120,4754.0
7121,5230.0
7122,4399.0
7123,6466.0
7124,7500.0
7125,4599.0
7126,8255.0
7127,5392.0
7128,7532.0
7129,3784.0
7130,4207.0
7131,4065.0
7132,7066.0
7133,5476.0
7134,5869.0
7135,5379.0
7136,6982.0
7137,3738.0
7138,5819.0
7139,5117.0
7140,2943.0
7141,11251.0
7142,14440.0
7143,5430.0
7144,6153.0
7145,7019.0
7146,8162.0
7147,8523.0
7148,4228.0
7149,5583.0
7150,4655.0
7151,6326.0
7152,3309.0
7153,4295.0
7154,4272.0
7155,4477.0
7156,6034.0
7157,3793.0
7158,3520.0
7159,4837.0
7160,3264.0
7161,3632.0
7162,4281.0
7163,4695.0
7164,7059.0
7165,7109.0
7166,5539.0
7167,5089.0
7168,4982.0
7169,9308.0
7170,6024.0
7171,3989.0
7172,3591.0
7173,7376.0
7174,3827.0
7175,5270.0
7176,2430.0
7177,3854.0
7178,5586.0
7179,4781.0
7180,4452.0
7181,6818.0
7182,7286.0
7183,8709.0
7184,4624.0
7185,7944.0
7186,2605.0
7187,3839.0
7188,4778.0
7189,3353.0
7190,6756.0
7191,3691.0
7192,4457.0
7193,6817.0
7194,8774.0
7195,6755.0
7196,4462.0
7197,4043.0
7198,6938.0
7199,5734.0
7200,4876.0
7201,4030.0
7202,5761.0
7203,6701.0
7204,3671.0
7205,4841.0
7206,6174.0
7207,6082.0
7208,11237.0
7209,5133.0
7210,10051.0
7211,5423.0
7212,4126.0
7213,2552.0
7214,4968.0
7215,4553.0
7216,3863.0
7217,6560.0
7218,3911.0
7219,3414.0
7220,5383.0
7221,3105.0
7222,6578.0
7223,5302.0
7224,6199.0
7225,6303.0
7226,3894.0
7227,7435.0
7228,5715.0
7229,4035.0
7230,4298.0
7231,4276.0
7232,8404.0
7233,5385.0
7234,3792.0
7235,5900.0
7236,7128.0
7237,5418.0
7238,4885.0
7239,6741.0
7240,4701.0
7241,4376.0
7242,4434.0
7243,7226.0
7244,4094.0
7245,4879.0
7246,4472.0
7247,4024.0
7248,3248.0
7249,3986.0
7250,6464.0
7251,6814.0
7252,8585.0
7253,8916.0
7254,6203.0
7255,4180.0
7256,4107.0
7257,8802.0
7258,7851.0
7259,5383.0
7260,6529.0
7261,6664.0
7262,4424.0
7263,3152.0
7264,9117.0
7265,4265.0
7266,5332.0
7267,4943.0
7268,1988.0
7269,8616.0
7270,4708.0
7271,3898.0
7272,3883.0
7273,4232.0
7274,5381.0
7275,5810.0
7276,5190.0
7277,3557.0
7278,3765.0
7279,3363.0
7280,2757.0
7281,5145.0
7282,15203.0
7283,4333.0
7284,4407.0
7285,5021.0
7286,3949.0
7287,3924.0
7288,3847.0
7289,3414.0
7290,5898.0
7291,5464.0
7292,3165.0
7293,6748.0
7294,3866.0
7295,4130.0
7296,6363.0
7297,6191.0
7298,7974.0
7299,4039.0
7300,5339.0
7301,3636.0
7302,4307.0
7303,12353.0
7304,7229.0
7305,4912.0
7306,3504.0
7307,3937.0
7308,4678.0
7309,3608.0
7310,8115.0
7311,3847.0
7312,4651.0
7313,5668.0
7314,3782.0
7315,4971.0
7316,5223.0
7317,6005.0
7318,5331.0
7319,3348.0
7320,4803.0
7321,5405.0
7322,7306.0
7323,6820.0
7324,5303.0
7325,3244.0
7326,6146.0
7327,4302.0
7328,3201.0
7329,5473.0
7330,5767.0
7331,4884.0
7332,4706.0
7333,4991.0
7334,5641.0
7335,4345.0
7336,5763.0
7337,5626.0
7338,4353.0
7339,6985.0
7340,4615.0
7341,3740.0
7342,8950.0
7343,4570.0
7344,2859.0
7345,5935.0
7346,7109.0
7347,8472.0
7348,3949.0
7349,4746.0
7350,5262.0
7351,5908.0
7352,4713.0
7353,6059.0
7354,2418.0
7355,4429.0
7356,4523.0
7357,4186.0
7358,3553.0
7359,5626.0
7360,6074.0
7361,3847.0
7362,5937.0
7363,5356.0
7364,6838.0
7365,3720.0
7366,5323.0
7367,4832.0
7368,5624.0
7369,6277.0
7370,3272.0
7371,5766.0
7372,5924.0
7373,5465.0
7374,4003.0
7375,2867.0
7376,5949.0
7377,4915.0
7378,6516.0
7379,5210.0
7380,4252.0
7381,6547.0
7382,4573.0
7383,4784.0
7384,6450.0
7385,4009.0
7386,6320.0
